employee_id,title,from_date,to_date
438524,Senior Staff,1996-10-07,9999-01-01
438527,Staff,1995-07-09,9999-01-01
438542,Engineer,1996-04-03,1996-07-06
438546,Staff,1994-10-03,1996-09-05
438550,Assistant Engineer,1996-01-04,9999-01-01
438553,Engineer,1995-05-12,2002-05-12
438553,Senior Engineer,2002-05-12,9999-01-01
438554,Engineer,1997-01-17,1999-12-22
438556,Engineer,2000-01-22,9999-01-01
438557,Engineer,1999-09-16,9999-01-01
438561,Engineer,1993-12-24,1998-12-24
438561,Senior Engineer,1998-12-24,9999-01-01
438563,Senior Staff,1999-12-07,9999-01-01
438565,Staff,1996-12-20,9999-01-01
438567,Engineer,1994-12-04,1999-12-04
438567,Senior Engineer,1999-12-04,9999-01-01
438569,Assistant Engineer,1999-01-06,9999-01-01
438574,Engineer,1998-04-27,9999-01-01
438576,Senior Staff,2001-01-25,9999-01-01
438576,Staff,1996-01-26,2001-01-25
438579,Staff,1997-06-01,9999-01-01
438580,Senior Staff,1997-08-06,9999-01-01
438590,Engineer,1998-10-13,9999-01-01
438606,Senior Engineer,1994-12-26,9999-01-01
438608,Senior Engineer,1994-06-23,9999-01-01
438612,Senior Staff,1995-03-27,1995-06-26
438613,Senior Staff,2001-09-09,9999-01-01
438613,Staff,1995-09-10,2001-09-09
438615,Senior Staff,1999-01-11,2000-05-22
438622,Senior Staff,1998-07-01,9999-01-01
438625,Engineer,1995-01-09,9999-01-01
438629,Engineer,1998-04-21,9999-01-01
438632,Senior Engineer,1995-06-11,2000-04-06
438638,Engineer,1997-03-08,9999-01-01
438639,Technique Leader,1993-12-22,9999-01-01
438649,Senior Staff,1993-12-17,9999-01-01
438651,Senior Staff,1995-03-26,1998-04-03
438660,Senior Staff,2000-10-06,9999-01-01
438660,Staff,1994-10-07,2000-10-06
438667,Staff,1995-01-02,9999-01-01
438671,Engineer,1997-07-16,9999-01-01
438675,Staff,1997-04-07,1998-05-30
438678,Staff,1999-12-19,2002-04-04
438681,Staff,1998-07-24,9999-01-01
438686,Senior Staff,2000-02-11,9999-01-01
438686,Staff,1994-02-11,2000-02-11
438688,Senior Staff,2001-06-17,9999-01-01
438688,Staff,1994-06-17,2001-06-17
438698,Staff,1998-05-22,9999-01-01
438702,Senior Staff,1998-05-05,9999-01-01
438707,Staff,1997-09-16,9999-01-01
438708,Senior Staff,2001-09-13,9999-01-01
438708,Staff,1996-09-13,2001-09-13
438712,Senior Staff,1997-03-25,9999-01-01
438715,Staff,1999-06-30,9999-01-01
438720,Staff,1996-12-11,9999-01-01
438734,Senior Staff,1994-01-17,9999-01-01
438735,Senior Engineer,1997-12-19,9999-01-01
438741,Senior Engineer,1994-07-28,9999-01-01
438754,Staff,1999-05-10,9999-01-01
438755,Staff,1996-08-22,2000-03-02
438759,Engineer,1998-09-17,9999-01-01
438761,Engineer,1997-02-27,9999-01-01
438762,Senior Staff,2002-05-16,9999-01-01
438762,Staff,1994-05-16,2002-05-16
438772,Engineer,1998-10-20,9999-01-01
438776,Staff,1995-01-19,9999-01-01
438777,Staff,1998-02-03,9999-01-01
438780,Senior Staff,2001-02-06,9999-01-01
438780,Staff,1995-02-07,2001-02-06
438785,Engineer,1994-07-14,1999-07-14
438785,Senior Engineer,1999-07-14,9999-01-01
438793,Staff,1999-09-10,9999-01-01
438798,Technique Leader,1994-08-19,9999-01-01
438806,Senior Staff,2001-12-28,2002-03-05
438806,Staff,1995-12-29,2001-12-28
438813,Senior Staff,1998-12-26,9999-01-01
438813,Staff,1993-12-26,1998-12-26
438814,Engineer,1999-09-16,2000-04-08
438815,Senior Engineer,1999-08-13,9999-01-01
438819,Engineer,1996-03-18,2002-03-18
438819,Senior Engineer,2002-03-18,9999-01-01
438820,Engineer,1999-04-24,2002-01-20
438827,Staff,1998-10-12,9999-01-01
438831,Senior Staff,1997-12-30,9999-01-01
438846,Engineer,1994-05-23,2002-05-23
438846,Senior Engineer,2002-05-23,9999-01-01
438847,Senior Engineer,1996-11-14,2000-10-20
438860,Engineer,1995-08-23,1997-07-17
438861,Engineer,1999-04-18,9999-01-01
438866,Engineer,1998-09-21,9999-01-01
438868,Senior Staff,2000-04-16,9999-01-01
438868,Staff,1994-04-17,2000-04-16
438880,Staff,1997-08-08,9999-01-01
438882,Engineer,1995-01-26,1995-05-22
438889,Senior Staff,1998-12-19,9999-01-01
438889,Staff,1993-12-19,1998-12-19
438895,Engineer,1999-03-17,9999-01-01
438905,Senior Staff,2000-02-14,9999-01-01
438905,Staff,1995-02-14,2000-02-14
438919,Technique Leader,1997-06-20,9999-01-01
438921,Senior Staff,1997-11-19,9999-01-01
438924,Senior Staff,1997-04-21,9999-01-01
438929,Engineer,1996-05-10,1998-11-06
438932,Engineer,1994-01-05,2000-01-05
438932,Senior Engineer,2000-01-05,9999-01-01
438959,Engineer,1998-11-09,9999-01-01
438960,Engineer,1999-01-17,9999-01-01
438964,Senior Staff,1994-12-07,1999-10-31
438967,Engineer,1995-04-12,9999-01-01
438972,Senior Engineer,1994-06-26,9999-01-01
438976,Senior Engineer,1999-11-07,9999-01-01
438977,Senior Engineer,1994-04-24,9999-01-01
438987,Staff,1999-10-04,9999-01-01
438988,Senior Staff,1999-11-18,2001-03-22
439000,Engineer,1997-11-07,9999-01-01
439007,Senior Engineer,1993-12-31,9999-01-01
439012,Staff,1994-02-26,2001-12-20
439017,Senior Staff,1995-08-25,9999-01-01
439026,Assistant Engineer,1995-12-31,9999-01-01
439032,Senior Staff,2001-01-04,9999-01-01
439032,Staff,1996-01-05,2001-01-04
439037,Staff,1995-07-10,2000-02-04
439046,Engineer,1996-01-22,2002-01-21
439046,Senior Engineer,2002-01-21,9999-01-01
439049,Engineer,2000-01-20,9999-01-01
439056,Senior Staff,1994-07-22,9999-01-01
439063,Senior Engineer,1998-08-06,2000-09-11
439064,Staff,1994-11-07,9999-01-01
439068,Staff,1997-09-27,9999-01-01
439074,Senior Staff,2002-04-26,9999-01-01
439074,Staff,1997-04-26,2002-04-26
439075,Engineer,1995-08-28,1996-03-20
439080,Staff,1996-04-15,9999-01-01
439083,Engineer,1994-11-20,9999-01-01
439093,Staff,1997-11-04,9999-01-01
439094,Assistant Engineer,1996-03-27,2002-03-27
439094,Engineer,2002-03-27,9999-01-01
439102,Engineer,1995-11-05,2001-11-04
439102,Senior Engineer,2001-11-04,9999-01-01
439104,Senior Staff,1999-07-03,9999-01-01
439111,Senior Engineer,1998-04-28,1999-10-24
439112,Senior Staff,2002-06-24,9999-01-01
439112,Staff,1997-06-24,2002-06-24
439120,Staff,1995-11-30,2000-04-05
439122,Senior Engineer,1999-01-18,9999-01-01
439123,Engineer,1999-06-14,9999-01-01
439129,Staff,1996-11-13,9999-01-01
439151,Engineer,1994-08-26,1999-08-26
439151,Senior Engineer,1999-08-26,9999-01-01
439157,Staff,1997-11-03,1999-04-27
439164,Engineer,1995-06-03,9999-01-01
439178,Engineer,1993-12-20,1995-09-16
439180,Engineer,1997-09-18,9999-01-01
439181,Senior Engineer,1994-05-25,9999-01-01
439199,Senior Engineer,1994-03-03,9999-01-01
439208,Senior Staff,1996-06-29,9999-01-01
439212,Staff,1994-09-30,9999-01-01
439213,Staff,1999-12-09,9999-01-01
439219,Staff,1998-08-23,1999-04-15
439220,Senior Staff,2002-05-19,9999-01-01
439220,Staff,1994-05-19,2002-05-19
439234,Senior Engineer,1997-05-22,9999-01-01
439235,Engineer,1995-03-11,2002-03-03
439240,Senior Staff,2002-06-06,9999-01-01
439240,Staff,1996-06-06,2002-06-06
439245,Engineer,1997-12-03,1999-04-15
439254,Senior Engineer,1999-08-19,9999-01-01
439267,Staff,1997-03-09,2002-01-08
439270,Senior Engineer,1994-02-28,9999-01-01
439287,Assistant Engineer,1998-09-21,2002-01-17
439291,Staff,1997-09-02,1999-02-10
439308,Staff,1994-08-20,1994-11-04
439311,Engineer,1995-06-05,2000-06-04
439311,Senior Engineer,2000-06-04,9999-01-01
439313,Engineer,1996-09-16,9999-01-01
439320,Assistant Engineer,1997-09-22,9999-01-01
439323,Assistant Engineer,1998-05-20,9999-01-01
439324,Assistant Engineer,1999-02-15,2002-05-01
439326,Staff,1999-10-02,9999-01-01
439327,Staff,1999-05-31,2002-07-29
439333,Engineer,1998-04-15,9999-01-01
439338,Assistant Engineer,1994-05-17,9999-01-01
439339,Staff,1995-04-01,1995-09-05
439342,Engineer,1997-01-30,9999-01-01
439346,Senior Staff,1998-11-17,9999-01-01
439347,Senior Staff,2002-03-15,9999-01-01
439347,Staff,1997-03-15,2002-03-15
439352,Senior Engineer,1998-09-27,9999-01-01
439360,Staff,1999-06-30,9999-01-01
439361,Assistant Engineer,1996-11-02,1999-07-11
439375,Staff,1995-08-23,9999-01-01
439377,Senior Engineer,1997-07-04,9999-01-01
439383,Senior Engineer,1999-07-01,9999-01-01
439390,Engineer,1994-11-25,9999-01-01
439392,Technique Leader,1997-03-05,9999-01-01
439401,Staff,1998-10-24,9999-01-01
439406,Senior Engineer,1995-11-19,9999-01-01
439407,Staff,1998-03-10,9999-01-01
439411,Technique Leader,1994-01-27,9999-01-01
439425,Assistant Engineer,1999-08-26,9999-01-01
439428,Staff,1996-10-09,2001-08-23
439429,Staff,1997-08-22,9999-01-01
439431,Assistant Engineer,1996-01-30,2002-01-29
439431,Engineer,2002-01-29,9999-01-01
439434,Engineer,1996-08-02,9999-01-01
439437,Staff,1996-08-05,9999-01-01
439442,Senior Engineer,1996-07-08,1998-11-09
439447,Senior Engineer,1996-05-10,9999-01-01
439460,Engineer,1994-11-14,2000-11-13
439460,Senior Engineer,2000-11-13,9999-01-01
439462,Engineer,2000-01-19,9999-01-01
439467,Engineer,1995-11-16,1999-08-02
439472,Senior Engineer,1994-04-27,9999-01-01
439475,Engineer,1996-02-28,1997-03-13
439479,Staff,1999-03-28,9999-01-01
439480,Senior Engineer,1996-04-11,9999-01-01
439483,Staff,1997-05-14,9999-01-01
439496,Senior Staff,1995-03-10,9999-01-01
439502,Engineer,1995-07-12,2001-07-11
439502,Senior Engineer,2001-07-11,9999-01-01
439503,Staff,1996-04-18,9999-01-01
439505,Senior Engineer,1994-10-04,9999-01-01
439512,Engineer,1996-03-21,2001-03-21
439512,Senior Engineer,2001-03-21,9999-01-01
439528,Engineer,1999-01-25,9999-01-01
439534,Staff,1996-10-01,9999-01-01
439542,Staff,1996-12-12,9999-01-01
439545,Senior Engineer,1999-10-20,9999-01-01
439551,Senior Staff,1997-03-15,1997-06-05
439553,Engineer,1996-07-24,9999-01-01
439555,Staff,1999-10-31,2001-09-30
439558,Senior Staff,2000-12-12,9999-01-01
439558,Staff,1994-12-13,2000-12-12
439564,Staff,1995-10-31,9999-01-01
439571,Staff,1994-04-14,9999-01-01
439573,Senior Staff,1997-10-17,9999-01-01
439580,Engineer,1996-03-08,2001-03-16
439591,Senior Engineer,1998-03-10,9999-01-01
439599,Senior Staff,1994-02-12,9999-01-01
439602,Senior Engineer,1996-05-10,9999-01-01
439608,Engineer,1995-03-30,9999-01-01
439612,Senior Engineer,1996-07-18,9999-01-01
439622,Engineer,1996-10-18,1997-12-24
439623,Staff,1995-01-22,9999-01-01
439625,Senior Staff,2002-02-24,9999-01-01
439625,Staff,1994-02-24,2002-02-24
439626,Engineer,1999-06-03,9999-01-01
439638,Assistant Engineer,1998-06-26,9999-01-01
439640,Staff,1999-01-05,1999-02-04
439644,Engineer,1994-11-07,9999-01-01
439646,Senior Engineer,1996-08-18,9999-01-01
439652,Senior Engineer,1995-07-14,9999-01-01
439662,Staff,1995-03-01,1995-10-29
439667,Engineer,1994-06-24,9999-01-01
439670,Engineer,1996-08-31,1998-09-21
439683,Technique Leader,1997-10-05,9999-01-01
439698,Senior Engineer,1998-08-13,9999-01-01
439712,Engineer,1993-12-20,1998-12-20
439712,Senior Engineer,1998-12-20,9999-01-01
439715,Senior Engineer,1994-07-07,9999-01-01
439722,Senior Staff,1995-09-27,9999-01-01
439725,Staff,1999-12-13,9999-01-01
439731,Staff,1997-11-25,9999-01-01
439733,Senior Engineer,1997-11-11,9999-01-01
439745,Engineer,1995-11-14,2000-11-13
439745,Senior Engineer,2000-11-13,9999-01-01
439746,Senior Staff,2002-03-14,9999-01-01
439746,Staff,1994-03-14,2002-03-14
439749,Senior Engineer,1995-06-11,1999-04-16
439754,Engineer,1995-12-22,9999-01-01
439755,Staff,1999-06-08,9999-01-01
439769,Staff,1998-05-11,9999-01-01
439771,Senior Engineer,1997-02-03,9999-01-01
439780,Assistant Engineer,1993-12-21,9999-01-01
439784,Engineer,1996-09-27,9999-01-01
439790,Staff,1994-09-02,1996-07-04
439801,Engineer,1994-06-23,9999-01-01
439805,Assistant Engineer,1996-08-15,9999-01-01
439811,Staff,1999-05-14,9999-01-01
439816,Engineer,1999-03-03,9999-01-01
439819,Engineer,1998-10-08,9999-01-01
439820,Engineer,1999-10-02,2000-12-28
439871,Engineer,1999-10-14,9999-01-01
439872,Engineer,1994-08-31,2000-08-30
439872,Senior Engineer,2000-08-30,9999-01-01
439874,Staff,1996-12-22,9999-01-01
439886,Engineer,1997-02-24,9999-01-01
439897,Staff,1998-06-17,2001-07-26
439900,Senior Engineer,1999-05-03,9999-01-01
439912,Staff,1999-10-20,9999-01-01
439921,Staff,1995-04-11,9999-01-01
439923,Senior Engineer,1995-03-07,9999-01-01
439925,Staff,1998-10-14,9999-01-01
439930,Staff,1997-05-22,9999-01-01
439932,Staff,1997-10-08,9999-01-01
439937,Engineer,1999-10-10,2001-08-14
439958,Staff,1999-07-05,9999-01-01
439960,Staff,1999-03-04,2000-08-24
439984,Staff,1997-08-07,9999-01-01
439985,Engineer,1996-04-20,2002-04-20
439985,Senior Engineer,2002-04-20,9999-01-01
439987,Engineer,1994-09-30,2000-09-29
439987,Senior Engineer,2000-09-29,9999-01-01
439991,Staff,1999-09-01,2000-11-04
439994,Senior Staff,1999-07-03,9999-01-01
440001,Staff,1998-08-01,9999-01-01
440003,Assistant Engineer,1999-08-13,9999-01-01
440004,Engineer,1995-06-26,9999-01-01
440005,Engineer,1996-05-09,9999-01-01
440007,Technique Leader,1994-01-27,9999-01-01
440022,Staff,1999-02-16,2001-03-22
440023,Engineer,1998-06-19,9999-01-01
440024,Senior Engineer,1994-11-23,9999-01-01
440031,Engineer,1996-02-27,9999-01-01
440034,Senior Staff,1997-01-11,2002-06-18
440035,Senior Engineer,1999-11-13,9999-01-01
440037,Assistant Engineer,1997-11-30,9999-01-01
440045,Senior Staff,1998-10-23,9999-01-01
440046,Staff,1995-09-05,1999-07-17
440049,Staff,1995-05-23,9999-01-01
440053,Staff,1998-09-29,9999-01-01
440055,Engineer,1997-08-08,1999-11-17
440077,Engineer,1995-09-26,1998-05-25
440084,Engineer,1994-07-26,2001-07-26
440084,Senior Engineer,2001-07-26,9999-01-01
440096,Staff,1999-03-28,9999-01-01
440102,Engineer,1997-07-01,9999-01-01
440104,Staff,1996-05-21,2000-04-06
440105,Senior Engineer,1994-01-03,9999-01-01
440106,Senior Engineer,1995-04-29,9999-01-01
440107,Senior Engineer,1995-01-02,9999-01-01
440109,Engineer,1996-03-31,2002-03-31
440109,Senior Engineer,2002-03-31,9999-01-01
440124,Senior Engineer,1999-12-15,9999-01-01
440129,Staff,1994-12-31,9999-01-01
440134,Engineer,1994-04-20,2000-04-19
440134,Senior Engineer,2000-04-19,9999-01-01
440140,Assistant Engineer,1999-02-14,9999-01-01
440142,Engineer,1997-08-31,1998-01-29
440143,Engineer,1998-11-05,9999-01-01
440151,Senior Staff,2000-03-27,9999-01-01
440151,Staff,1995-03-28,2000-03-27
440156,Senior Staff,1994-01-03,9999-01-01
440157,Senior Staff,2001-10-16,9999-01-01
440157,Staff,1994-10-16,2001-10-16
440167,Staff,1997-01-14,9999-01-01
440186,Engineer,1997-03-21,2000-12-11
440191,Engineer,1996-03-16,9999-01-01
440193,Assistant Engineer,1998-06-18,1998-10-19
440194,Engineer,1994-01-20,9999-01-01
440197,Assistant Engineer,1998-11-20,9999-01-01
440199,Senior Engineer,1999-07-14,9999-01-01
440212,Staff,1994-09-11,9999-01-01
440220,Senior Engineer,1994-04-07,9999-01-01
440227,Engineer,1997-10-08,9999-01-01
440228,Engineer,1998-10-16,9999-01-01
440229,Staff,1998-10-12,2002-04-16
440230,Engineer,1998-01-09,9999-01-01
440241,Engineer,1999-06-30,9999-01-01
440242,Staff,1997-10-05,1998-03-24
440257,Staff,1998-07-25,9999-01-01
440258,Senior Engineer,1994-07-10,9999-01-01
440262,Engineer,1994-03-21,2002-03-21
440262,Senior Engineer,2002-03-21,9999-01-01
440263,Engineer,1996-02-10,1996-05-15
440267,Engineer,1994-02-20,1999-10-24
440269,Technique Leader,1999-02-14,9999-01-01
440272,Technique Leader,1997-02-25,9999-01-01
440280,Engineer,2000-01-30,2002-06-10
440286,Staff,1998-01-14,1998-03-21
440302,Senior Staff,1996-02-25,9999-01-01
440312,Engineer,1997-09-12,9999-01-01
440318,Staff,1996-11-06,9999-01-01
440325,Senior Staff,1999-09-25,9999-01-01
440332,Assistant Engineer,1995-10-03,2000-10-02
440332,Engineer,2000-10-02,9999-01-01
440333,Senior Engineer,1997-12-23,9999-01-01
440342,Engineer,1995-02-06,2000-02-06
440342,Senior Engineer,2000-02-06,2000-10-22
440358,Engineer,1995-11-12,9999-01-01
440367,Engineer,1997-03-27,9999-01-01
440368,Assistant Engineer,1996-10-11,9999-01-01
440387,Staff,1994-06-12,9999-01-01
440403,Engineer,1998-09-03,9999-01-01
440415,Staff,1996-04-20,9999-01-01
440417,Staff,1994-07-15,9999-01-01
440426,Staff,1996-10-21,9999-01-01
440433,Engineer,1995-05-14,9999-01-01
440434,Engineer,1997-03-22,9999-01-01
440441,Senior Staff,1999-04-26,9999-01-01
440442,Engineer,1999-04-24,9999-01-01
440448,Senior Staff,1999-07-09,9999-01-01
440457,Staff,1998-10-12,9999-01-01
440458,Senior Staff,1999-11-14,9999-01-01
440459,Technique Leader,1995-11-17,9999-01-01
440464,Staff,1999-05-01,2000-10-06
440476,Assistant Engineer,1996-04-18,9999-01-01
440485,Senior Staff,1994-05-10,9999-01-01
440487,Senior Staff,1996-09-02,2000-05-05
440494,Staff,1994-10-01,9999-01-01
440495,Engineer,1997-09-08,1999-09-21
440497,Staff,1998-12-16,9999-01-01
440501,Engineer,1995-07-04,2001-07-03
440501,Senior Engineer,2001-07-03,9999-01-01
440503,Engineer,1999-07-18,9999-01-01
440505,Senior Staff,1996-09-06,9999-01-01
440515,Assistant Engineer,1994-08-18,2000-08-17
440515,Engineer,2000-08-17,9999-01-01
440517,Staff,1997-12-07,1999-06-05
440518,Staff,1997-05-29,9999-01-01
440521,Senior Staff,1998-08-26,9999-01-01
440524,Senior Staff,1997-04-04,1998-05-04
440532,Engineer,1995-06-03,2000-06-02
440532,Senior Engineer,2000-06-02,9999-01-01
440538,Senior Staff,1996-01-06,9999-01-01
440542,Engineer,1997-02-14,1999-10-11
440554,Staff,1998-01-13,9999-01-01
440564,Engineer,1996-07-17,9999-01-01
440597,Senior Staff,2000-06-29,9999-01-01
440597,Staff,1995-06-30,2000-06-29
440609,Engineer,1996-01-23,1998-08-07
440618,Staff,1998-11-08,9999-01-01
440619,Senior Engineer,1999-02-09,9999-01-01
440620,Senior Staff,1995-06-02,2002-05-28
440624,Staff,1998-01-25,9999-01-01
440625,Senior Staff,2002-03-11,9999-01-01
440625,Staff,1995-03-11,2002-03-11
440630,Senior Staff,2002-02-24,9999-01-01
440630,Staff,1996-02-25,2002-02-24
440633,Engineer,1996-10-09,9999-01-01
440645,Staff,1996-02-04,9999-01-01
440646,Engineer,1994-07-04,9999-01-01
440650,Senior Engineer,1997-02-23,9999-01-01
440654,Engineer,1995-09-17,2000-09-16
440654,Senior Engineer,2000-09-16,9999-01-01
440656,Staff,1995-09-25,9999-01-01
440678,Staff,1998-06-04,2000-02-12
440686,Engineer,1998-11-24,9999-01-01
440688,Assistant Engineer,1997-08-12,9999-01-01
440691,Assistant Engineer,1995-02-10,9999-01-01
440694,Engineer,1996-03-01,2002-03-01
440694,Senior Engineer,2002-03-01,9999-01-01
440695,Staff,1995-12-31,9999-01-01
440696,Engineer,1996-01-22,2001-01-21
440696,Senior Engineer,2001-01-21,9999-01-01
440711,Staff,1998-12-08,9999-01-01
440725,Staff,1997-08-16,9999-01-01
440734,Senior Staff,2000-09-25,9999-01-01
440734,Staff,1994-09-26,2000-09-25
440737,Technique Leader,1994-08-18,9999-01-01
440738,Staff,1998-12-07,9999-01-01
440743,Senior Staff,2000-12-19,9999-01-01
440743,Staff,1993-12-19,2000-12-19
440745,Staff,1997-06-01,9999-01-01
440752,Assistant Engineer,1997-03-21,9999-01-01
440755,Engineer,1999-06-13,9999-01-01
440756,Technique Leader,1995-11-03,9999-01-01
440758,Engineer,1994-03-15,1999-03-15
440758,Senior Engineer,1999-03-15,9999-01-01
440764,Staff,1999-10-03,9999-01-01
440771,Engineer,1994-11-30,1999-11-30
440771,Senior Engineer,1999-11-30,9999-01-01
440775,Engineer,1994-01-01,2001-01-01
440775,Senior Engineer,2001-01-01,9999-01-01
440781,Technique Leader,1994-08-25,9999-01-01
440784,Staff,1998-01-15,9999-01-01
440793,Staff,1997-06-10,9999-01-01
440798,Assistant Engineer,1995-03-06,9999-01-01
440811,Engineer,1995-03-03,9999-01-01
440815,Staff,1999-05-17,9999-01-01
440817,Engineer,1998-08-07,9999-01-01
440818,Engineer,1999-02-25,9999-01-01
440820,Senior Staff,1999-09-24,9999-01-01
440828,Engineer,1998-10-04,9999-01-01
440838,Senior Staff,1999-06-06,9999-01-01
440838,Staff,1994-06-06,1999-06-06
440843,Senior Staff,2001-06-02,9999-01-01
440843,Staff,1996-06-02,2001-06-02
440849,Staff,1998-01-10,1999-03-06
440854,Technique Leader,1997-06-26,9999-01-01
440869,Engineer,1994-02-26,1995-06-17
440875,Engineer,1998-09-22,9999-01-01
440880,Senior Engineer,1994-04-12,9999-01-01
440881,Engineer,1997-07-20,1997-08-08
440885,Engineer,1994-10-21,2000-10-20
440885,Senior Engineer,2000-10-20,9999-01-01
440889,Staff,1999-05-11,9999-01-01
440897,Engineer,1999-05-18,9999-01-01
440899,Senior Staff,2002-06-09,9999-01-01
440899,Staff,1994-06-09,2002-06-09
440908,Staff,1997-12-30,9999-01-01
440911,Staff,1995-01-10,1999-12-09
440919,Technique Leader,1995-09-16,9999-01-01
440923,Engineer,1994-11-21,2001-11-21
440923,Senior Engineer,2001-11-21,9999-01-01
440928,Assistant Engineer,1999-04-14,9999-01-01
440929,Staff,1997-10-14,9999-01-01
440930,Assistant Engineer,1997-11-24,9999-01-01
440932,Senior Staff,1999-12-17,2002-07-11
440932,Staff,1994-12-17,1999-12-17
440949,Staff,1996-06-30,9999-01-01
440952,Staff,1996-05-10,2001-11-30
440976,Engineer,1994-05-16,9999-01-01
440978,Engineer,1999-12-10,9999-01-01
440981,Staff,1995-08-27,9999-01-01
440984,Engineer,1995-03-05,9999-01-01
440993,Senior Engineer,1998-09-08,9999-01-01
440998,Staff,1998-04-17,9999-01-01
441000,Engineer,1994-03-22,2001-03-22
441000,Senior Engineer,2001-03-22,9999-01-01
441013,Senior Staff,1994-02-18,9999-01-01
441022,Technique Leader,1995-07-03,9999-01-01
441027,Staff,1997-08-22,9999-01-01
441031,Senior Engineer,1995-04-28,9999-01-01
441040,Senior Staff,2002-03-31,9999-01-01
441040,Staff,1996-03-31,2002-03-31
441041,Engineer,1997-10-28,9999-01-01
441045,Staff,1999-07-01,9999-01-01
441054,Engineer,1994-01-24,2000-07-10
441058,Assistant Engineer,1998-08-17,9999-01-01
